row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,class
440,7,4,5,0.418,0.065,0.237,0.078,0.511,0.237,0.163,0.07,0.045,0.871,0.0,0.006,0.17213930300000002,0.364179104,0.28756218899999997,0.176119403,13,12,0.29600000000000004,0.20199999999999999,0.115,0.068,0.11900000000000001,0.293,14.0,5.3,23.87,3119.0,2339.0,0,1
441,8,3,5,0.5489999999999999,0.045,0.163,0.046,0.512,0.19399999999999998,0.16,0.016,0.009000000000000001,0.9590000000000001,0.0,0.013999999999999999,0.07388664,0.336032389,0.267206478,0.322874494,8,9,0.262,0.175,0.091,0.052000000000000005,0.165,0.2,10.0,5.947497969130781,12.94,1849.0,1390.0,1,0
443,5,8,2,0.256,0.079,0.21,0.055,0.374,0.157,0.138,0.016,0.27899999999999997,0.6829999999999999,0.006999999999999999,0.002,0.285004965,0.450844091,0.183714002,0.080436941,9,12,0.36,0.249,0.111,0.098,0.16484144144144144,0.318,13.0,5.947497969130781,17.31,7730.0,2551.339285714286,0,2
449,1,1,3,0.498,0.051,0.27899999999999997,0.121,0.517,0.267,0.105,0.24100000000000002,0.08,0.652,0.006,0.003,0.159090909,0.294466403,0.333003953,0.213438735,13,7,0.28800000000000003,0.131,0.1,0.079,0.20199999999999999,0.23399999999999999,10.0,3.11,15.25,3979.0,2500.0,1,1
452,2,12,4,0.345,0.1,0.24,0.051,0.51,0.213,0.159,0.011000000000000001,0.013000000000000001,0.985,0.006,0.0,0.21507537699999998,0.434170854,0.25527638199999997,0.095477387,11,13,0.371,0.305,0.146,0.098,0.096,0.39299999999999996,13.0,5.947497969130781,35.39,4309.0,3600.0,0,1
454,8,2,5,0.455,0.067,0.153,0.069,0.503,0.22699999999999998,0.17300000000000001,0.026000000000000002,0.01,0.91,0.036000000000000004,0.005,0.11630218699999999,0.411530815,0.295228628,0.17693837,12,10,0.292,0.228,0.111,0.07,0.121,0.293,13.0,5.947497969130781,13.74,2249.0,2030.0,0,1
457,8,2,5,0.475,0.075,0.171,0.045,0.502,0.22699999999999998,0.151,0.024,0.006999999999999999,0.95,0.01,0.0,0.08991009,0.367632368,0.38561438600000003,0.15684315699999998,10,11,0.358,0.217,0.1,0.064,0.204,0.248,12.0,5.947497969130781,13.49,2329.0,2580.0,1,1
458,1,1,5,0.48,0.057,0.12300000000000001,0.027000000000000003,0.512,0.205,0.16699999999999998,0.027000000000000003,0.064,0.86,0.012,0.017,0.095381526,0.353413655,0.322289157,0.22891566300000002,10,11,0.307,0.218,0.113,0.08,0.171,0.235,13.0,2.0,9.86,1890.0,2360.0,0,1
459,2,12,5,0.39299999999999996,0.068,0.264,0.095,0.515,0.259,0.145,0.024,0.35,0.616,0.0,0.004,0.200610998,0.39103869700000005,0.288187373,0.12016293300000001,12,10,0.363,0.23,0.129,0.134,0.075,0.34299999999999997,12.0,7.78,38.92,3499.0,1950.0,1,2
460,6,7,3,0.449,0.073,0.212,0.065,0.513,0.22399999999999998,0.18100000000000002,0.009000000000000001,0.005,0.9570000000000001,0.004,0.002,0.194388778,0.398797595,0.27254509,0.134268537,12,14,0.321,0.298,0.106,0.096,0.172,0.33,13.0,5.947497969130781,21.85,4959.0,1860.0,0,1
461,1,1,5,0.366,0.08800000000000001,0.28300000000000003,0.09699999999999999,0.511,0.24,0.16899999999999998,0.024,0.369,0.603,0.0,0.004,0.218875502,0.38353413700000005,0.29317269100000004,0.10441767099999999,13,15,0.35200000000000004,0.254,0.138,0.13,0.16484144144144144,0.317,13.0,5.947497969130781,44.21,8800.0,8729.0,1,1
462,3,12,6,0.498,0.065,0.129,0.04,0.515,0.2,0.184,0.024,0.008,0.958,0.003,0.004,0.092721834,0.332003988,0.29511465600000003,0.280159521,9,11,0.287,0.247,0.106,0.077,0.225,0.20199999999999999,11.0,5.947497969130781,9.69,1119.0,900.0,1,0
463,5,11,2,0.285,0.11199999999999999,0.231,0.076,0.441,0.19699999999999998,0.172,0.009000000000000001,0.03,0.953,0.002,0.0,0.257142857,0.414778325,0.25320197,0.074876847,9,9,0.36200000000000004,0.314,0.109,0.11699999999999999,0.16484144144144144,0.368,13.0,5.947497969130781,41.15,2940.0,7699.0,1,0
464,3,12,5,0.39299999999999996,0.069,0.209,0.052000000000000005,0.516,0.21,0.203,0.023,0.268,0.6829999999999999,0.008,0.01,0.207489879,0.35627530399999996,0.273279352,0.162955466,10,12,0.34299999999999997,0.16899999999999998,0.149,0.095,0.16484144144144144,0.289,12.0,9.7,21.59,3449.0,3450.0,0,1
466,1,1,6,0.49700000000000005,0.057,0.28600000000000003,0.142,0.512,0.203,0.217,0.198,0.16899999999999998,0.605,0.006999999999999999,0.023,0.126242545,0.257455268,0.28528827,0.331013917,10,10,0.228,0.13699999999999998,0.087,0.09300000000000001,0.15,0.226,11.0,7.13,14.13,1519.0,1280.0,1,0
468,7,10,1,0.46399999999999997,0.054000000000000006,0.245,0.087,0.504,0.24,0.209,0.023,0.0,0.9540000000000001,0.005,0.002,0.164342629,0.484063745,0.22709163300000001,0.12450199199999999,13,12,0.31,0.301,0.11900000000000001,0.063,0.191,0.319,9.0,5.947497969130781,19.26,2910.0,4360.0,0,1
470,7,8,3,0.425,0.08900000000000001,0.316,0.128,0.505,0.272,0.132,0.113,0.149,0.7290000000000001,0.009000000000000001,0.006,0.20614469800000002,0.388503469,0.29831516399999997,0.10703667,15,12,0.284,0.16899999999999998,0.1,0.105,0.16484144144144144,0.312,13.0,5.947497969130781,30.02,15279.0,5050.0,1,2
472,2,12,3,0.504,0.040999999999999995,0.177,0.092,0.503,0.248,0.17600000000000002,0.022000000000000002,0.006,0.9570000000000001,0.003,0.009000000000000001,0.08935743,0.42269076299999997,0.31626506,0.171686747,12,10,0.292,0.214,0.11699999999999999,0.077,0.078,0.282,13.0,5.947497969130781,10.33,3090.0,1839.0,0,0
473,7,9,6,0.483,0.115,0.249,0.083,0.49200000000000005,0.17,0.22899999999999998,0.012,0.0,0.7509999999999999,0.175,0.001,0.113381001,0.36976506600000003,0.331971399,0.18488253300000002,8,13,0.337,0.23199999999999998,0.11900000000000001,0.07200000000000001,0.28,0.261,11.0,5.947497969130781,20.08,1870.0,1099.0,1,1
474,4,6,3,0.414,0.057,0.20600000000000002,0.046,0.51,0.231,0.19899999999999998,0.019,0.115,0.84,0.003,0.0,0.221327968,0.36519114700000005,0.293762575,0.11971831,10,14,0.32899999999999996,0.258,0.154,0.098,0.16484144144144144,0.361,12.0,5.947497969130781,27.36,4740.0,14250.0,0,1
475,6,5,4,0.551,0.037000000000000005,0.305,0.1,0.42100000000000004,0.251,0.12,0.782,0.039,0.155,0.013000000000000001,0.019,0.355778894,0.330653266,0.23417085399999998,0.079396985,14,7,0.302,0.2136276517922455,0.085,0.087,0.16484144144144144,0.267,8.0,9.33,14.26,6989.0,3479.0,1,1
477,3,12,5,0.456,0.08199999999999999,0.209,0.065,0.489,0.21,0.14400000000000002,0.022000000000000002,0.069,0.862,0.004,0.016,0.12601626,0.332317073,0.31808943100000003,0.223577236,12,10,0.324,0.235,0.092,0.078,0.166,0.292,14.0,2.76,14.29,2059.0,1099.0,1,1
479,5,9,2,0.51,0.033,0.115,0.079,0.465,0.23399999999999999,0.171,0.025,0.01,0.937,0.013000000000000001,0.001,0.123742455,0.30583501,0.373239437,0.19718309899999997,17,8,0.289,0.244,0.087,0.092,0.242,0.315,10.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,0
481,1,1,5,0.465,0.053,0.28,0.085,0.512,0.293,0.114,0.262,0.24100000000000002,0.424,0.013000000000000001,0.031,0.21263791399999998,0.33600802399999996,0.29488465399999997,0.156469408,17,9,0.39299999999999996,0.254,0.128,0.08199999999999999,0.158,0.33,8.0,16.9,13.44,2669.0,1819.0,0,1
486,8,2,5,0.48200000000000004,0.05,0.166,0.035,0.5,0.226,0.158,0.025,0.012,0.945,0.005,0.005,0.088381331,0.359483615,0.39225422,0.159880834,11,10,0.35700000000000004,0.21,0.096,0.077,0.193,0.209,12.0,5.947497969130781,13.47,2289.0,2230.0,0,1
487,1,1,2,0.465,0.066,0.264,0.05,0.516,0.204,0.114,0.055,0.589,0.314,0.013999999999999999,0.027000000000000003,0.14587525199999998,0.229376258,0.26559356100000003,0.35915493,13,9,0.311,0.19699999999999998,0.114,0.13,0.19399999999999998,0.27399999999999997,12.0,48.0,13.89,1590.0,1139.0,0,1
490,5,9,1,0.41100000000000003,0.042,0.382,0.21100000000000002,0.51,0.284,0.17300000000000001,0.317,0.055999999999999994,0.603,0.021,0.002,0.218,0.335,0.298,0.149,11,9,0.307,0.2136276517922455,0.106,0.083,0.16484144144144144,0.27899999999999997,10.0,5.947497969130781,21.13261776339444,3431.4336492890993,3029.0,0,1
492,4,7,2,0.35,0.069,0.19699999999999998,0.085,0.447,0.11900000000000001,0.28800000000000003,0.015,0.495,0.479,0.0,0.009000000000000001,0.213,0.298,0.307,0.182,8,14,0.317,0.17,0.14400000000000002,0.129,0.122,0.3,13.0,5.947497969130781,21.54,9939.0,3309.0,0,0
495,5,11,1,0.696,0.02,0.20199999999999999,0.122,0.523,0.22399999999999998,0.207,0.157,0.002,0.833,0.001,0.011000000000000001,0.113149847,0.31090723800000003,0.321100917,0.254841998,19,15,0.304,0.2136276517922455,0.11,0.08389588859416454,0.16484144144144144,0.3,13.0,5.947497969130781,21.13261776339444,3431.4336492890993,620.0,1,0
496,6,5,6,0.46399999999999997,0.034,0.322,0.16,0.52,0.222,0.213,0.215,0.018000000000000002,0.741,0.011000000000000001,0.004,0.15361744300000002,0.316154609,0.304261645,0.225966303,11,11,0.292,0.248,0.107,0.075,0.133,0.285,9.0,5.947497969130781,30.93,2080.0,2410.0,0,0
498,5,9,1,0.514,0.040999999999999995,0.18100000000000002,0.13,0.45899999999999996,0.16699999999999998,0.17300000000000001,0.01,0.0,0.9670000000000001,0.003,0.01,0.10990099,0.33762376200000005,0.30198019800000003,0.25049505,21,3,0.316,0.2136276517922455,0.102,0.08389588859416454,0.16484144144144144,0.301,10.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,0
499,6,7,2,0.293,0.13,0.301,0.17800000000000002,0.503,0.297,0.136,0.066,0.004,0.185,0.733,0.0,0.226,0.33299999999999996,0.332,0.109,14,9,0.32,0.182,0.147,0.07200000000000001,0.134,0.218,10.0,14.7,58.35,1489.0,2920.0,0,0
500,8,2,6,0.45299999999999996,0.068,0.155,0.066,0.49200000000000005,0.182,0.201,0.006999999999999999,0.023,0.958,0.0,0.003,0.134,0.491,0.22399999999999998,0.151,9,13,0.32799999999999996,0.214,0.11800000000000001,0.084,0.192,0.27899999999999997,13.0,1.1,17.33,2310.0,2400.0,0,1
501,3,12,5,0.5479999999999999,0.044000000000000004,0.146,0.069,0.509,0.218,0.17800000000000002,0.059000000000000004,0.015,0.9079999999999999,0.008,0.005,0.124248497,0.417835671,0.23446893800000002,0.22344689399999998,10,10,0.275,0.20600000000000002,0.11900000000000001,0.071,0.163,0.243,13.0,1.71,18.29,3509.0,1739.0,1,1
503,1,1,5,0.525,0.045,0.09,0.051,0.485,0.245,0.127,0.017,0.016,0.937,0.0,0.011000000000000001,0.067514677,0.34931506799999995,0.36301369899999997,0.220156556,10,8,0.28,0.262,0.08199999999999999,0.057999999999999996,0.166,0.22399999999999998,12.0,5.947497969130781,12.38,2290.0,2069.0,1,0
505,6,5,3,0.498,0.055,0.198,0.052000000000000005,0.516,0.221,0.195,0.021,0.095,0.84,0.011000000000000001,0.012,0.183282981,0.41591138,0.25176233600000003,0.14904330300000002,11,11,0.349,0.267,0.11800000000000001,0.09300000000000001,0.16484144144144144,0.284,14.0,5.947497969130781,28.11,3189.0,2069.0,0,1
506,9,4,5,0.423,0.054000000000000006,0.3,0.084,0.502,0.268,0.147,0.555,0.021,0.41,0.022000000000000002,0.006999999999999999,0.215291751,0.26861167,0.334004024,0.182092555,14,10,0.311,0.222,0.11199999999999999,0.08199999999999999,0.152,0.26899999999999996,9.0,11.8,19.54,2990.0,1489.0,0,1
507,3,12,5,0.5379999999999999,0.036000000000000004,0.141,0.059000000000000004,0.506,0.20800000000000002,0.18,0.066,0.012,0.902,0.0,0.006999999999999999,0.13082259699999998,0.421209118,0.236868186,0.21110009899999999,10,10,0.308,0.215,0.115,0.07200000000000001,0.163,0.242,13.0,1.8,16.26,3170.0,1739.0,0,1
509,2,12,1,0.501,0.028999999999999998,0.248,0.184,0.511,0.222,0.20800000000000002,0.098,0.019,0.866,0.006999999999999999,0.0,0.09418837699999999,0.243486974,0.433867735,0.22845691399999998,9,12,0.27399999999999997,0.2136276517922455,0.111,0.075,0.16484144144144144,0.268,10.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,0
510,2,12,3,0.48200000000000004,0.059000000000000004,0.24100000000000002,0.073,0.51,0.23399999999999999,0.16399999999999998,0.083,0.078,0.772,0.006,0.044000000000000004,0.172277228,0.31188118800000003,0.30198019800000003,0.21386138600000001,11,10,0.287,0.222,0.10800000000000001,0.094,0.11699999999999999,0.281,13.0,5.6,18.56,2140.0,1510.0,1,1
511,1,1,3,0.456,0.075,0.245,0.077,0.486,0.273,0.121,0.047,0.005,0.9179999999999999,0.0,0.009000000000000001,0.176470588,0.44666002,0.273180459,0.10368893300000001,12,12,0.313,0.45299999999999996,0.115,0.10400000000000001,0.16484144144144144,0.36,13.0,5.947497969130781,40.04,8560.0,2870.0,1,1
516,7,4,5,0.39899999999999997,0.065,0.327,0.1,0.48700000000000004,0.256,0.126,0.107,0.28300000000000003,0.595,0.006999999999999999,0.005,0.224155578,0.38894575200000003,0.248720573,0.138178096,14,10,0.313,0.209,0.11699999999999999,0.10099999999999999,0.12,0.336,12.0,6.2,21.43,3319.0,1660.0,0,1
518,8,2,5,0.457,0.079,0.364,0.15,0.46299999999999997,0.235,0.172,0.252,0.087,0.654,0.006,0.008,0.293642785,0.36730575200000004,0.23208879899999998,0.106962664,14,11,0.321,0.19899999999999998,0.099,0.091,0.13,0.306,10.0,5.41,33.91,3220.0,1999.0,1,1
519,7,8,1,0.547,0.061,0.1,0.066,0.499,0.22,0.214,0.044000000000000004,0.006999999999999999,0.935,0.006999999999999999,0.0,0.11800000000000001,0.382,0.33899999999999997,0.161,11,11,0.287,0.24100000000000002,0.1,0.048,0.19699999999999998,0.304,13.0,5.947497969130781,23.64,2379.0,1909.0,0,0
520,1,1,5,0.479,0.069,0.256,0.07400000000000001,0.512,0.242,0.128,0.389,0.099,0.43799999999999994,0.015,0.065,0.177532598,0.346038114,0.211634905,0.264794383,13,7,0.24,0.17300000000000001,0.09,0.08900000000000001,0.159,0.249,11.0,4.5,5.91,1459.0,1739.0,0,1
524,3,12,2,0.36700000000000005,0.126,0.24600000000000002,0.078,0.496,0.28300000000000003,0.10800000000000001,0.249,0.023,0.583,0.036000000000000004,0.068,0.188548865,0.252714709,0.416584403,0.14215202400000002,16,8,0.306,0.168,0.078,0.063,0.193,0.218,9.0,4.15,17.95,3700.0,3809.0,1,1
528,6,7,4,0.413,0.069,0.38299999999999995,0.184,0.513,0.32899999999999996,0.107,0.039,0.0,0.298,0.643,0.0,0.146914789,0.34476003899999996,0.35357492700000004,0.154750245,21,12,0.37,0.267,0.131,0.063,0.17800000000000002,0.28600000000000003,11.0,5.947497969130781,76.05,1630.0,1179.0,0,1
530,8,3,5,0.5479999999999999,0.047,0.127,0.07400000000000001,0.491,0.233,0.172,0.098,0.02,0.848,0.0,0.004,0.107178969,0.273003033,0.39231547,0.227502528,14,8,0.292,0.223,0.077,0.059000000000000004,0.095,0.235,13.0,5.947497969130781,14.4,1550.0,859.0,1,0
532,4,7,3,0.618,0.039,0.109,0.039,0.515,0.217,0.214,0.03,0.0,0.9470000000000001,0.006,0.001,0.075924076,0.360639361,0.336663337,0.226773227,10,12,0.324,0.171,0.102,0.073,0.113,0.261,9.0,5.947497969130781,19.17,7080.0,2380.0,0,0
533,2,12,5,0.429,0.065,0.266,0.07400000000000001,0.505,0.24100000000000002,0.13699999999999998,0.051,0.228,0.6559999999999999,0.004,0.025,0.141716567,0.291417166,0.35429141700000005,0.21257485,14,9,0.348,0.26899999999999996,0.121,0.09300000000000001,0.14800000000000002,0.28300000000000003,12.0,9.4,18.64,1410.0,1899.0,0,1
536,9,4,5,0.369,0.084,0.22399999999999998,0.076,0.5,0.171,0.26,0.061,0.005,0.84,0.062,0.015,0.074404762,0.27579365100000003,0.39880952399999997,0.250992063,9,14,0.28600000000000003,0.182,0.12300000000000001,0.048,0.141,0.20199999999999999,11.0,4.3,11.88,1119.0,989.0,0,0
538,1,1,5,0.501,0.061,0.233,0.05,0.512,0.225,0.13,0.24600000000000002,0.231,0.431,0.01,0.073,0.14980158699999999,0.245039683,0.248015873,0.35714285700000004,13,8,0.271,0.177,0.096,0.084,0.212,0.21899999999999997,13.0,9.9,6.62,1250.0,1080.0,0,1
539,5,11,6,0.444,0.086,0.184,0.09,0.488,0.214,0.21,0.016,0.006999999999999999,0.818,0.14300000000000002,0.003,0.13233830800000002,0.40497512399999996,0.319402985,0.143283582,13,12,0.303,0.19399999999999998,0.124,0.081,0.21,0.244,11.0,5.947497969130781,32.62,2389.0,3070.0,1,1
540,5,9,5,0.435,0.049,0.255,0.16899999999999998,0.485,0.21100000000000002,0.193,0.02,0.0,0.941,0.006999999999999999,0.004,0.079158317,0.393787575,0.29258517,0.23446893800000002,9,9,0.29100000000000004,0.10400000000000001,0.08,0.08199999999999999,0.157,0.25,11.0,5.947497969130781,30.64,5799.0,2870.0,1,0
542,6,7,5,0.38799999999999996,0.087,0.268,0.114,0.495,0.26,0.138,0.024,0.08900000000000001,0.8759999999999999,0.0,0.004,0.19879518100000002,0.41064257,0.27811245,0.112449799,16,10,0.379,0.23800000000000002,0.10300000000000001,0.10300000000000001,0.16484144144144144,0.35,12.0,11.9,46.61,3920.0,2859.0,1,1
549,2,12,6,0.43799999999999994,0.057999999999999996,0.262,0.106,0.52,0.158,0.33399999999999996,0.084,0.051,0.8320000000000001,0.0,0.013000000000000001,0.088062622,0.297455969,0.29941291600000003,0.315068493,7,14,0.205,0.193,0.10099999999999999,0.073,0.165,0.19,11.0,4.4,11.19,1439.0,1259.0,0,0
550,1,1,5,0.562,0.044000000000000004,0.11599999999999999,0.046,0.516,0.254,0.127,0.028999999999999998,0.04,0.889,0.005,0.019,0.057553957,0.264131552,0.324768756,0.353545735,12,7,0.299,0.159,0.078,0.073,0.22899999999999998,0.242,12.0,0.83,9.33,1940.0,2120.0,1,0
552,2,12,5,0.536,0.049,0.136,0.055,0.527,0.21600000000000003,0.185,0.022000000000000002,0.051,0.8809999999999999,0.004,0.024,0.08151093400000001,0.263419483,0.314115308,0.340954274,9,10,0.268,0.16899999999999998,0.10300000000000001,0.077,0.11800000000000001,0.261,13.0,2.52,10.86,1280.0,860.0,1,0
554,6,7,3,0.413,0.066,0.233,0.048,0.507,0.223,0.193,0.005,0.009000000000000001,0.965,0.003,0.003,0.14115308199999999,0.40954274399999996,0.269383698,0.179920477,11,12,0.34299999999999997,0.244,0.128,0.084,0.11,0.315,13.0,4.92,20.7,2670.0,2649.0,1,1
555,2,12,6,0.547,0.024,0.13,0.035,0.513,0.195,0.157,0.025,0.019,0.919,0.006,0.019,0.053427419000000004,0.252016129,0.274193548,0.42036290299999995,10,9,0.217,0.138,0.076,0.059000000000000004,0.183,0.156,10.0,1.2,7.09,1230.0,639.0,0,0
556,7,10,6,0.528,0.071,0.182,0.057999999999999996,0.501,0.21600000000000003,0.185,0.02,0.011000000000000001,0.917,0.038,0.009000000000000001,0.053159477999999996,0.26780341,0.341023069,0.338014042,9,10,0.276,0.207,0.10300000000000001,0.06,0.195,0.184,11.0,5.947497969130781,10.44,1099.0,740.0,0,0
557,2,12,6,0.441,0.057999999999999996,0.254,0.132,0.513,0.153,0.332,0.083,0.05,0.848,0.003,0.015,0.078528827,0.29821073600000003,0.300198807,0.32306163,7,13,0.196,0.192,0.1,0.069,0.174,0.192,11.0,3.72,14.0,1469.0,1300.0,1,0
559,5,11,4,0.322,0.109,0.212,0.08,0.501,0.212,0.13699999999999998,0.0,0.013999999999999999,0.976,0.004,0.004,0.291750503,0.352112676,0.230382294,0.125754527,13,12,0.36700000000000005,0.302,0.14,0.106,0.095,0.384,13.0,5.947497969130781,39.11,2799.0,2319.0,1,1
560,7,10,5,0.42100000000000004,0.085,0.19899999999999998,0.081,0.515,0.242,0.19899999999999998,0.006999999999999999,0.001,0.97,0.006,0.003,0.132796781,0.494969819,0.23843058399999997,0.133802817,14,16,0.363,0.261,0.11199999999999999,0.064,0.196,0.33799999999999997,9.0,5.947497969130781,15.58,6309.0,1570.0,1,1
562,3,12,5,0.396,0.068,0.153,0.047,0.48,0.239,0.11599999999999999,0.08199999999999999,0.057999999999999996,0.825,0.016,0.021,0.11320754699999999,0.33267130100000003,0.347567031,0.206554121,18,8,0.29600000000000004,0.255,0.091,0.068,0.195,0.264,12.0,1.9,11.31,1240.0,2219.0,0,1
564,6,7,3,0.519,0.057,0.121,0.057,0.495,0.218,0.185,0.024,0.005,0.9620000000000001,0.006,0.005,0.096251266,0.446808511,0.28976697100000004,0.167173252,10,13,0.308,0.195,0.091,0.065,0.251,0.24100000000000002,11.0,5.947497969130781,19.12,2819.0,1540.0,1,1
566,6,5,3,0.45399999999999996,0.067,0.207,0.066,0.504,0.243,0.16,0.015,0.017,0.938,0.002,0.008,0.182178218,0.425742574,0.247524752,0.144554455,12,13,0.295,0.31,0.12300000000000001,0.102,0.16484144144144144,0.314,13.0,5.947497969130781,21.48,2689.0,2080.0,1,1
567,4,6,1,0.45399999999999996,0.043,0.326,0.18899999999999997,0.503,0.205,0.209,0.087,0.047,0.8320000000000001,0.002,0.005,0.172447968,0.332011893,0.337958375,0.157581764,8,12,0.315,0.2136276517922455,0.12,0.08800000000000001,0.16484144144144144,0.265,10.0,5.947497969130781,21.13261776339444,3829.0,3650.0,1,1
568,7,10,2,0.43200000000000005,0.094,0.38799999999999996,0.15,0.515,0.31,0.11199999999999999,0.023,0.0,0.322,0.633,0.005,0.117352056,0.38114343,0.32998997,0.171514544,18,10,0.314,0.348,0.132,0.09,0.204,0.305,12.0,12.2,39.63,1710.0,1049.0,0,1
571,3,12,5,0.508,0.061,0.16699999999999998,0.033,0.506,0.21600000000000003,0.17300000000000001,0.042,0.015,0.914,0.005,0.006999999999999999,0.108565737,0.36553784899999997,0.35059761,0.175298805,10,11,0.33899999999999997,0.24100000000000002,0.111,0.083,0.214,0.26,12.0,2.37,10.06,1589.0,1780.0,1,1
572,3,12,1,0.479,0.040999999999999995,0.265,0.09300000000000001,0.498,0.233,0.172,0.07,0.027000000000000003,0.7829999999999999,0.102,0.004,0.149209486,0.403162055,0.282608696,0.165019763,12,15,0.35200000000000004,0.314,0.13699999999999998,0.075,0.16484144144144144,0.39299999999999996,10.0,5.947497969130781,22.0,3431.4336492890993,6150.0,0,2
574,6,7,3,0.493,0.033,0.315,0.204,0.499,0.344,0.124,0.035,0.003,0.94,0.002,0.004,0.35714285700000004,0.339034205,0.21227364199999998,0.091549296,18,6,0.348,0.18899999999999997,0.099,0.059000000000000004,0.10300000000000001,0.273,13.0,5.947497969130781,16.7,3789.0,3409.0,0,1
577,6,7,2,0.359,0.086,0.27699999999999997,0.086,0.494,0.154,0.32899999999999996,0.293,0.01,0.6679999999999999,0.024,0.001,0.16398390300000001,0.341046278,0.326961771,0.16800804800000002,10,20,0.20800000000000002,0.243,0.105,0.084,0.12,0.257,10.0,5.947497969130781,19.16,1650.0,1689.0,0,1
578,7,8,5,0.41100000000000003,0.08199999999999999,0.182,0.073,0.532,0.272,0.152,0.03,0.261,0.693,0.003,0.002,0.26394422300000003,0.381474104,0.23306772899999997,0.121513944,15,12,0.345,0.324,0.115,0.132,0.16484144144144144,0.33399999999999996,13.0,5.947497969130781,21.44,17819.0,3619.0,0,2
580,2,12,2,0.46399999999999997,0.062,0.16899999999999998,0.057999999999999996,0.51,0.21899999999999997,0.13699999999999998,0.071,0.031,0.779,0.011000000000000001,0.049,0.060483870999999995,0.223790323,0.38104838700000004,0.334677419,12,8,0.27699999999999997,0.19,0.098,0.057999999999999996,0.156,0.17800000000000002,10.0,2.28,10.98,1569.0,1049.0,1,0
